;region;district;blr_name;rus_name;id;latitude;longtitude
302;Брэсцкая;Брэсцкі;Заполле;Заполье;242979512;52.22729;23.59846
303;Брэсцкая;Брэсцкі;Збарамірава;Зборомирово;242979372;52.2243455;23.6145015
304;Брэсцкая;Брэсцкі;Кавярдзякі;Ковердяки;242979409;52.1766163;23.6640586
305;Брэсцкая;Брэсцкі;Малая Ракавіца;Малая Раковица;242979128;52.2109422;23.5220402
306;Брэсцкая;Брэсцкі;Малыя Матыкалы;Малые Мотыкалы;242979353;52.1976249;23.6063072
308;Брэсцкая;Брэсцкі;Нехалсты;Нехолсты;242979383;52.2069046;23.5527395
309;Брэсцкая;Брэсцкі;Скокі;Скоки;242979441;52.1569557;23.639152
310;Брэсцкая;Брэсцкі;Ставішча;Ставище;242979431;52.187934;23.6729956
311;Брэсцкая;Брэсцкі;Старое Сяло;Старое Село;242979450;52.1579331;23.6483602
312;Брэсцкая;Брэсцкі;Сычы;Сычи;242979108;52.2155973;23.4653359
313;Брэсцкая;Брэсцкі;Цюхінічы;Тюхиничи;242979401;52.1584668;23.6662129
314;Брэсцкая;Брэсцкі;Чыжэвічы;Чижевичи;242979110;52.2025041;23.41461
315;Брэсцкая;Брэсцкі;Чылеева;Чилеево;242979130;52.1973471;23.5035881
316;Брэсцкая;Брэсцкі;Ваўкі;Волки;242980781;52.09082;23.89381
317;Брэсцкая;Брэсцкі;Вулька Застаўская;Вулька Заставская;1808905786;52.0541372;23.8271925
318;Брэсцкая;Брэсцкі;Гулі;Гули;242980800;52.08927;23.88325
319;Брэсцкая;Брэсцкі;Забалацце;Заболотье;242979959;52.05451;23.85321
320;Брэсцкая;Брэсцкі;Закій;Закий;242979965;52.07056;23.86128
322;Брэсцкая;Брэсцкі;Камяніца Жыравецкая;Каменица Жировецкая;242979971;52.0602786;23.8203357
323;Брэсцкая;Брэсцкі;Лазы;Лозы;242980751;52.0145229;23.9167438
324;Брэсцкая;Брэсцкі;Літвіны;Литвины;242980783;52.09107;23.90402
325;Брэсцкая;Брэсцкі;Мухавец;Мухавец;242979989;52.0293993;23.8011695
326;Брэсцкая;Брэсцкі;Падлессе Камянецкае;Подлесье Каменецкое;2798103055;52.0026188;23.817405
327;Брэсцкая;Брэсцкі;Падлессе Радваніцкае;Подлесье Радваничское;242980815;52.08155;23.92393
328;Брэсцкая;Брэсцкі;Сямісосны;Семисосны;242980792;52.04198;23.88797
329;Брэсцкая;Брэсцкі;Херма;Херма;1661242412;52.076281;23.9543723
330;Брэсцкая;Брэсцкі;Вялікія Радванічы;Великие Радваничи;242980821;52.03048;24.00779
331;Брэсцкая;Брэсцкі;Малыя Радванічы;Малые Радваничи;242980824;52.03726;23.99182
332;Брэсцкая;Брэсцкі;Міхалін;Михалин;242980812;51.99846;23.95063
333;Брэсцкая;Брэсцкі;Франопаль;Франополь;242980789;52.0623496;23.9959077
334;Брэсцкая;Брэсцкі;Заказанка;Заказанка;242979422;51.96979;23.68301
335;Брэсцкая;Брэсцкі;Прылукі;Прилуки;242979998;51.992403;23.7002339
336;Брэсцкая;Брэсцкі;Страдзеч;Страдечь;242979291;51.92782;23.66447
337;Брэсцкая;Брэсцкі;Камароўка;Комаровка;242979327;51.57609;23.6067
338;Брэсцкая;Брэсцкі;Орхава;Орхово;242979330;51.5419268;23.610924
339;Брэсцкая;Брэсцкі;Прыбарава;Приборово;242979333;51.6338898;23.5740942
340;Брэсцкая;Брэсцкі;Рыцец;Рытец;242979320;51.5045836;23.6725421
341;Брэсцкая;Брэсцкі;Селяхі;Селяхи;242979336;51.5968379;23.5989691
342;Брэсцкая;Брэсцкі;Тамашоўка;Томашовка;242979323;51.5538864;23.605488
343;Брэсцкая;Брэсцкі;Харсы;Харсы;242979339;51.66398;23.58027
345;Брэсцкая;Брэсцкі;Буякі;Буяки;242981110;52.14412;23.92367
346;Брэсцкая;Брэсцкі;Вочкі;Очки;242981119;52.14909;23.90591
347;Брэсцкая;Брэсцкі;Кошалева;Кошелево;242979909;52.13837;23.84995
348;Брэсцкая;Брэсцкі;Лідымо;Лидымо;242981104;52.1539;23.89707
349;Брэсцкая;Брэсцкі;Малыя Косічы;Малые Косичи;2561705638;52.1267716;23.8306117
350;Брэсцкая;Брэсцкі;Смолін;Смолин;242980209;52.14128;23.87183
351;Брэсцкая;Брэсцкі;Тэльмы 1;Тельмы 1;242979945;52.1189852;23.8316031
352;Брэсцкая;Брэсцкі;Тэльмы 2;Тельмы 2;242979897;52.1232592;23.8579566
353;Брэсцкая;Брэсцкі;Хабы;Хабы;242981089;52.1306434;23.9106072
354;Брэсцкая;Брэсцкі;Шэбрын;Шебрин;242980818;52.1015624;23.8961558
355;Брэсцкая;Брэсцкі;Ямна;Ямно;242979974;52.09511;23.83501
356;Брэсцкая;Брэсцкі;Амяліна;Омелино;242980196;52.2291799;23.7801813
357;Брэсцкая;Брэсцкі;Блювінічы;Блювиничи;242980199;52.23827;23.70575
358;Брэсцкая;Брэсцкі;Вістычы;Вистычи;242979515;52.20669;23.68301
359;Брэсцкая;Брэсцкі;Вулька;Вулька;242979348;52.19913;23.63116
360;Брэсцкая;Брэсцкі;Вялікія Сухарэвічы;Великие Сухаревичи;242979376;52.23904;23.66163
361;Брэсцкая;Брэсцкі;Дружба;Дружба;242979364;52.18489;23.69914
362;Брэсцкая;Брэсцкі;Зелянец;Зеленец;242980234;52.21072;23.7909115
363;Брэсцкая;Брэсцкі;Івахнавічы;Ивахновичи;242980231;52.2067399;23.8274357
364;Брэсцкая;Брэсцкі;Казловічы;Козловичи;242979342;52.22025;23.67116
365;Брэсцкая;Брэсцкі;Малая Курніца;Малая Курница;242980212;52.19562;23.73021
366;Брэсцкая;Брэсцкі;Несвіло;Несвило;242980237;52.20703;23.70644
367;Брэсцкая;Брэсцкі;Няневічы;Неневичи;242980218;52.2265134;23.8374963
368;Брэсцкая;Брэсцкі;Покры;Покры;242979398;52.25381;23.66507
369;Брэсцкая;Брэсцкі;Сасноўка;Сосновка;1165118581;52.2253532;23.8107611
370;Брэсцкая;Брэсцкі;Сколдычы;Сколдычи;2798107048;52.2209055;23.7605988
371;Брэсцкая;Брэсцкі;Смуга;Смуга;242979357;52.19596;23.65013
372;Брэсцкая;Брэсцкі;Холмічы;Холмичи;242979395;52.2775551;23.6545338
373;Брэсцкая;Брэсцкі;Чарнакі;Чернаки;2798107108;52.1943732;23.7161872
374;Брэсцкая;Брэсцкі;Чарнаўчыцы;Чернавчицы;242980215;52.2117285;23.7471308
375;Брэсцкая;Брэсцкі;Братылава;Братылово;242979954;52.1498383;23.8023991
376;Брэсцкая;Брэсцкі;Бярдычы;Бердычи;242979890;52.1666;23.75184
377;Брэсцкая;Брэсцкі;Валоскі;Волоски;2798117697;52.1597974;23.8493718
378;Брэсцкая;Брэсцкі;Вітошкі;Витошки;242979886;52.19072;23.86213
379;Брэсцкая;Брэсцкі;Вялікая Курніца;Великая Курница;242979952;52.18291;23.74403
380;Брэсцкая;Брэсцкі;Вялікія Косічы;Великие Косичи;242979906;52.13656;23.8163
381;Брэсцкая;Брэсцкі;Вялюнь;Велюнь;242979949;52.1764454;23.8353109
382;Брэсцкая;Брэсцкі;Гутавічы;Гутовичи;242979876;52.17124;23.84179
383;Брэсцкая;Брэсцкі;Забярэззе;Заберезье;2798121328;52.1775678;23.8520436
384;Брэсцкая;Брэсцкі;Залессе;Залесье;242979880;52.1720601;23.8706086
385;Брэсцкая;Брэсцкі;Збірагі;Збироги;242979884;52.164864;23.873076
386;Брэсцкая;Брэсцкі;Карабаны;Карабаны;2798124634;52.1695791;23.8658068
387;Брэсцкая;Брэсцкі;Клімовічы;Климовичи;2798128517;52.1744022;23.7994236
388;Брэсцкая;Брэсцкі;Селяхі;Селяхи;242979900;52.172699;23.7759403
389;Брэсцкая;Брэсцкі;Харытоны;Харитоны;242980205;52.14867;23.86231
390;Брэсцкая;Брэсцкі;Чэрні;Черни;242979961;52.1503912;23.7558516
391;Брэсцкая;Бярозаўскі;Бяроза;Берёза;242978901;52.5345683;24.9844968
392;Брэсцкая;Бярозаўскі;Белаазёрск;Белоозёрск;242979023;52.4685148;25.1780389
393;Брэсцкая;Бярозаўскі;Альшэва;Ольшево;2798132908;52.4728478;25.1978599
394;Брэсцкая;Бярозаўскі;Лісічыцы;Лисичицы;242988368;52.4633434;25.2097137
395;Брэсцкая;Бярозаўскі;Манявічы;Маневичи;242988371;52.4634893;25.1960432
396;Брэсцкая;Бярозаўскі;Нівы;Нивы;2798130034;52.465737;25.1674528
397;Брэсцкая;Бярозаўскі;Ніўкі;Нивки;242988374;52.4642498;25.1835713
398;Брэсцкая;Бярозаўскі;Хрыса;Хрисо;242988313;52.447932;25.233427
399;Брэсцкая;Бярозаўскі;Боркі;Борки;242986959;52.360222;24.8594948
400;Брэсцкая;Бярозаўскі;Вялікія Лясковічы;Великие Лесковичи;242986946;52.3259695;24.9218032
401;Брэсцкая;Бярозаўскі;Кашалёва;Кошелёво;242986981;52.3802679;24.808647
402;Брэсцкая;Бярозаўскі;Малыя Лясковічы;Малые Лесковичи;242986969;52.3252846;24.8927587
403;Брэсцкая;Бярозаўскі;Міхалкі;Михалки;242986984;52.3726304;24.8306813
404;Брэсцкая;Бярозаўскі;Пешкі;Пешки;242986956;52.3557216;24.8776417
405;Брэсцкая;Бярозаўскі;Чарнякава;Черняково;242986978;52.35157;24.91888
406;Брэсцкая;Бярозаўскі;Зарэчча;Заречье;242987355;52.5418363;25.0257062
407;Брэсцкая;Бярозаўскі;Круглае;Круглое;242987334;52.5637009;24.9941822
408;Брэсцкая;Бярозаўскі;Леашкі;Леошки;242987063;52.5790189;24.9440969
409;Брэсцкая;Бярозаўскі;Мормажава;Морможево;242987331;52.5815409;24.9884881
410;Брэсцкая;Бярозаўскі;Навасёлкі;Новосёлки;242987341;52.5109605;24.9660329
411;Брэсцкая;Бярозаўскі;Падоссе;Подосье;242987018;52.4684668;24.9179598
412;Брэсцкая;Бярозаўскі;Парослава;Порослово;242987035;52.4969113;24.9575344
413;Брэсцкая;Бярозаўскі;Светач;Светоч;242987029;52.4860243;24.9210799
414;Брэсцкая;Бярозаўскі;Селаўшчына;Селовщина;242987038;52.5471268;24.9168853
415;Брэсцкая;Бярозаўскі;Хамічы;Хомичи;242987106;52.5626523;24.9457655
416;Брэсцкая;Бярозаўскі;Вугляны;Угляны;242987358;52.4823556;24.9607625
417;Брэсцкая;Бярозаўскі;Дзягелец;Дягелец;242987363;52.460889;24.9731727
418;Брэсцкая;Бярозаўскі;Здзітава;Здитово;242987339;52.4733446;25.0022165
419;Брэсцкая;Бярозаўскі;Калонія;Колония;2798143443;52.4170977;24.9498413
420;Брэсцкая;Бярозаўскі;Машковічы;Мошковичи;242987385;52.4220292;24.9809103
421;Брэсцкая;Бярозаўскі;Пясчанка;Песчанка;242987377;52.4618254;25.0130894
422;Брэсцкая;Бярозаўскі;Шылін;Шилин;242987395;52.4451157;25.024703
423;Брэсцкая;Бярозаўскі;Шылінок;Шилинок;242987375;52.4251783;25.0031856
424;Брэсцкая;Бярозаўскі;Алёхнавічы;Олёхновичи;242985333;52.5354875;24.7330499
425;Брэсцкая;Бярозаўскі;Бухалі;Бухали;2798149930;52.562617;24.7035791
426;Брэсцкая;Бярозаўскі;Віснявічы;Висневичи;242986151;52.55842;24.67126
427;Брэсцкая;Бярозаўскі;Горск;Горск;242985371;52.40599;24.73701
428;Брэсцкая;Бярозаўскі;Грыцавічы;Грицевичи;242985368;52.4417587;24.7476743
429;Брэсцкая;Бярозаўскі;Давыдавічы;Давыдовичи;242986088;52.56357;24.68302
430;Брэсцкая;Бярозаўскі;Залужжа;Залужье;242985301;52.45783;24.70885
431;Брэсцкая;Бярозаўскі;Лукомер;Лукомер;242985307;52.5366523;24.7032783
432;Брэсцкая;Бярозаўскі;Малеч;Малеч;242985304;52.4817407;24.7029048
433;Брэсцкая;Бярозаўскі;Падкраічы;Подкраичи;242985365;52.4346318;24.7152751
