Вобласць;Раён;Назва без націскаў;Назва па-расейску;osm:Node ID
Брэсцкая;Бярозаўскі;Круглае;Круглое;242987334
Брэсцкая;Бярозаўскі;Леашкі;Леошки;242987063
Брэсцкая;Бярозаўскі;Мормажава;Морможево;242987331
Брэсцкая;Бярозаўскі;Навасёлкі;Новосёлки;242987341
Брэсцкая;Бярозаўскі;Падоссе;Подосье;242987018
Брэсцкая;Бярозаўскі;Парослава;Порослово;242987035
Брэсцкая;Бярозаўскі;Светач;Светоч;242987029
Брэсцкая;Бярозаўскі;Селаўшчына;Селовщина;242987038
Брэсцкая;Бярозаўскі;Хамічы;Хомичи;242987106
Брэсцкая;Бярозаўскі;Вугляны;Угляны;242987358
Брэсцкая;Бярозаўскі;Дзягелец;Дягелец;242987363
Брэсцкая;Бярозаўскі;Здзітава;Здитово;242987339
Брэсцкая;Бярозаўскі;Калонія;Колония;2798143443
Брэсцкая;Бярозаўскі;Машковічы;Мошковичи;242987385
Брэсцкая;Бярозаўскі;Пясчанка;Песчанка;242987377
Брэсцкая;Бярозаўскі;Шылін;Шилин;242987395
Брэсцкая;Бярозаўскі;Шылінок;Шилинок;242987375
Брэсцкая;Бярозаўскі;Алёхнавічы;Олёхновичи;242985333
Брэсцкая;Бярозаўскі;Бухалі;Бухали;2798149930
Брэсцкая;Бярозаўскі;Віснявічы;Висневичи;242986151
Брэсцкая;Бярозаўскі;Горск;Горск;242985371
Брэсцкая;Бярозаўскі;Грыцавічы;Грицевичи;242985368
Брэсцкая;Бярозаўскі;Давыдавічы;Давыдовичи;242986088
Брэсцкая;Бярозаўскі;Залужжа;Залужье;242985301
Брэсцкая;Бярозаўскі;Лукомер;Лукомер;242985307
Брэсцкая;Бярозаўскі;Малеч;Малеч;242985304
Брэсцкая;Бярозаўскі;Падкраічы;Подкраичи;242985365
Брэсцкая;Бярозаўскі;Паўлавічы;Павловичи;242985315
Брэсцкая;Бярозаўскі;Пасталова;Постолово;242985296
Брэсцкая;Бярозаўскі;Рыгалі;Рыгали;242985376
Брэсцкая;Бярозаўскі;Сасноўка;Сосновка;242985336
Брэсцкая;Бярозаўскі;Хойнікі;Хойники;242985327
Брэсцкая;Бярозаўскі;Чарнічнае;Черничное;242986148
Брэсцкая;Бярозаўскі;Батарэя;Батарея;242987842
Брэсцкая;Бярозаўскі;Елянова;Еленово;242987389
Брэсцкая;Бярозаўскі;Касцюкі;Костюки;242987406
Брэсцкая;Бярозаўскі;Мацвеевічы;Матвеевичи;242987372
Брэсцкая;Бярозаўскі;Міжлессе;Мижлесье;242987397
Брэсцкая;Бярозаўскі;Міхалінак;Михалинок;242987849
Брэсцкая;Бярозаўскі;Стаўкі;Ставки;242987858
Брэсцкая;Бярозаўскі;Судзілавічы;Судиловичи;242987830
Брэсцкая;Бярозаўскі;Аніцавічы;Оницевичи;242987049
Брэсцкая;Бярозаўскі;Асаўцы;Осовцы;242987079
Брэсцкая;Бярозаўскі;Варажбіты;Ворожбиты;242986145
Брэсцкая;Бярозаўскі;Крываблоты;Кривоблоты;242986113
Брэсцкая;Бярозаўскі;Міхнавічы;Михновичи;242986094
Брэсцкая;Бярозаўскі;Нарутавічы;Нарутовичи;242986108
Брэсцкая;Бярозаўскі;Плехаўшчына;Плеховщина;242987067
Брэсцкая;Бярозаўскі;Вашчанка;Вощанка;242986136
Брэсцкая;Бярозаўскі;Жычын;Жичин;242986142
Брэсцкая;Бярозаўскі;Кабакі;Кабаки;242986139
Брэсцкая;Бярозаўскі;Карпяшы;Карпеши;242987057
Брэсцкая;Бярозаўскі;Нівішчы;Нивищи;242987051
Брэсцкая;Бярозаўскі;Першамайская;Першемайская;242987032
Брэсцкая;Бярозаўскі;Пясчанка;Песчанка;242987042
Брэсцкая;Бярозаўскі;Ціхны;Тихны;242987054
Брэсцкая;Бярозаўскі;Вайцяшын;Войтешин;242988383
Брэсцкая;Бярозаўскі;Пескі;Пески;242988363
Брэсцкая;Бярозаўскі;Ярцавічы;Ярцевичи;242988380
Брэсцкая;Бярозаўскі;Агароднікі;Огородники;242987349
Брэсцкая;Бярозаўскі;Бронная Гара;Бронная Гора;242987328
Брэсцкая;Бярозаўскі;Рачыца;Речица;242987336
Брэсцкая;Бярозаўскі;Сакалова;Соколово;242987369
Брэсцкая;Бярозаўскі;Смалярка;Смолярка;242987347
Брэсцкая;Бярозаўскі;Бармуты;Бармуты;242987027
Брэсцкая;Бярозаўскі;Вінін;Винин;242987000
Брэсцкая;Бярозаўскі;Галіцы;Голицы;242987023
Брэсцкая;Бярозаўскі;Зарэчча;Заречье;242987015
Брэсцкая;Бярозаўскі;Маравіль;Маревиль;242987008
Брэсцкая;Бярозаўскі;Мар’янова;Марьяново;242987046
Брэсцкая;Бярозаўскі;Мінкі;Минки;242987021
Брэсцкая;Бярозаўскі;Равяцічы;Ревятичи;242987003
Брэсцкая;Бярозаўскі;Сабалі;Соболи;242986993
Брэсцкая;Бярозаўскі;Свадзьбічы;Свадьбичи;242987012
Брэсцкая;Бярозаўскі;Сігневічы;Сигневичи;242986996
Брэсцкая;Бярозаўскі;Шлях-Пушча;Шлях-Пуща;242987006
Брэсцкая;Бярозаўскі;Ястрабель;Ястребель;242986987
Брэсцкая;Бярозаўскі;Здзітава;Здитово;2507716516
Брэсцкая;Бярозаўскі;Спорава;Спорово;242990587
Брэсцкая;Бярозаўскі;Высокае;Высокое;242987392
Брэсцкая;Бярозаўскі;Галавіцкія;Головицкие;242987383
Брэсцкая;Бярозаўскі;Мастыкі;Мостыки;242988294
Брэсцкая;Бярозаўскі;Навое;Новое;242987352
Брэсцкая;Бярозаўскі;Перасудавічы;Пересудовичи;242987415
Брэсцкая;Бярозаўскі;Пузі;Пузи;242988306
Брэсцкая;Бярозаўскі;Совіна;Совино;242987366
Брэсцкая;Бярозаўскі;Стрыгінь;Стригинь;242987360
Брэсцкая;Бярозаўскі;Асека;Осека;242987070
Брэсцкая;Бярозаўскі;Зубачы;Зубачи;242986102
Брэсцкая;Бярозаўскі;Куроўшчына;Куровщина;242987076
Брэсцкая;Бярозаўскі;Панасавічы;Панасовичи;242986159
Брэсцкая;Бярозаўскі;Рагачы;Рогачи;242986097
Брэсцкая;Бярозаўскі;Сашыца;Сошица;242987073
Брэсцкая;Бярозаўскі;Сялец;Селец;242987082
Брэсцкая;Бярозаўскі;Утраны;Утраны;242986085
Брэсцкая;Бярозаўскі;Ясевічы;Ясевичи;242986165
Брэсцкая;Ганцавіцкі;Ганцавічы;Ганцевичи;2115207314
Брэсцкая;Ганцавіцкі;Агарэвічы;Огаревичи;242999525
Брэсцкая;Ганцавіцкі;Вялікія Круговічы;Великие Круговичи;243002661
Брэсцкая;Ганцавіцкі;Дубнякі;Дубняки;242998959
Брэсцкая;Ганцавіцкі;Калонія;Колония;242999520
Брэсцкая;Ганцавіцкі;Красынічы;Красыничи;242998942
Брэсцкая;Ганцавіцкі;Кукава;Куково;242998961
Брэсцкая;Ганцавіцкі;Малыя Круговічы;Малые Круговичи;243002664
Брэсцкая;Ганцавіцкі;Новыя Агарэвічы;Новые Огаревичи;242999514
Брэсцкая;Ганцавіцкі;Перадзел;Передел;242998946
Брэсцкая;Ганцавіцкі;Шашкі;Шашки;243002667
Брэсцкая;Ганцавіцкі;Дзяніскавічы;Денисковичи;243002658
Брэсцкая;Ганцавіцкі;Боркі;Борки;242996221
Брэсцкая;Ганцавіцкі;Ганцавічы;Ганцевичи;242999528
Брэсцкая;Ганцавіцкі;Ельня;Ельня;242999517
Брэсцкая;Ганцавіцкі;Любашава;Любашево;242999523
Брэсцкая;Ганцавіцкі;Сукач;Сукач;242996215
Брэсцкая;Ганцавіцкі;Люсіна;Люсино;242999495
Брэсцкая;Ганцавіцкі;Макава;Маково;242999491
Брэсцкая;Ганцавіцкі;Палонь;Полонь;242999534
Брэсцкая;Ганцавіцкі;Задуб’е;Задубье;242999498
Брэсцкая;Ганцавіцкі;Ліпск;Липск;243003090
Брэсцкая;Ганцавіцкі;Малькавічы;Мальковичи;243003086
Брэсцкая;Ганцавіцкі;Востраў;Остров;243002645
Брэсцкая;Ганцавіцкі;Гута;Гута;243002655
Брэсцкая;Ганцавіцкі;Крышылавічы;Крышиловичи;243002646
Брэсцкая;Ганцавіцкі;Кукава-Бор;Куково-Бор;243002650
Брэсцкая;Ганцавіцкі;Лактышы;Локтыши;243002676
Брэсцкая;Ганцавіцкі;Мельнікі;Мельники;243002670
Брэсцкая;Ганцавіцкі;Нач;Начь;243002642
Брэсцкая;Ганцавіцкі;Ясянец;Ясенец;243002673
Брэсцкая;Ганцавіцкі;Раздзялавічы;Раздяловичи;242994282
Брэсцкая;Ганцавіцкі;Хатынічы;Хатыничи;1295673655
Брэсцкая;Ганцавіцкі;Яловая;Еловая;242996203
Брэсцкая;Ганцавіцкі;Будча;Будча;243004219
Брэсцкая;Ганцавіцкі;Пярэвалакі;Переволоки;243005547
Брэсцкая;Ганцавіцкі;Чудзін;Чудин;243005506
Брэсцкая;Драгічынскі;Драгічын;Дрогичин;242978900
Брэсцкая;Драгічынскі;Антопаль;Антополь;242979019
Брэсцкая;Драгічынскі;Вулька;Вулька;242986887
Брэсцкая;Драгічынскі;Горыцы;Горицы;242986921
Брэсцкая;Драгічынскі;Губерня;Губерня;242986909
Брэсцкая;Драгічынскі;Падлессе;Подлесье;242985467
Брэсцкая;Драгічынскі;Першамайск;Першемайск;242986900
